student_id,concept_id,n_correct,n_total,n1,n2,rate_global,rate1,rate2,delta
1966,algebra,176,229,33,196,0.7685589519650655,0.7575757575757576,0.7704081632653061,0.012832405689548576
1978,arithmetic,18,33,16,17,0.5454545454545454,0.625,0.47058823529411764,-0.15441176470588236
1982,arithmetic,108,157,51,106,0.6878980891719745,0.8235294117647058,0.6226415094339622,-0.2008879023307436
1982,geometry,24,31,12,19,0.7741935483870968,0.8333333333333334,0.7368421052631579,-0.09649122807017552
2003,algebra,84,119,45,74,0.7058823529411765,0.6888888888888889,0.7162162162162162,0.027327327327327344
2006,arithmetic,23,30,20,10,0.7666666666666667,0.8,0.7,-0.10000000000000009
2012,algebra,112,142,85,57,0.7887323943661971,0.7647058823529411,0.8245614035087719,0.059855521155830815
2034,arithmetic,17,25,15,10,0.68,0.6,0.8,0.20000000000000007
2035,arithmetic,75,119,91,28,0.6302521008403361,0.6263736263736264,0.6428571428571429,0.016483516483516536
2058,algebra,12,24,5,19,0.5,0.2,0.5789473684210527,0.37894736842105264
2059,algebra,21,27,11,16,0.7777777777777778,0.6363636363636364,0.875,0.23863636363636365
2063,arithmetic,242,316,242,74,0.7658227848101266,0.7520661157024794,0.8108108108108109,0.05874469510833147
2073,algebra,132,200,142,58,0.66,0.6267605633802817,0.7413793103448276,0.11461874696454588
2077,arithmetic,19,30,6,24,0.6333333333333333,0.8333333333333334,0.5833333333333334,-0.25
2096,arithmetic,66,94,77,17,0.7021276595744681,0.7142857142857143,0.6470588235294118,-0.0672268907563025
2106,arithmetic,22,30,11,19,0.7333333333333333,0.8181818181818182,0.6842105263157895,-0.13397129186602874
2110,analytic_geometry,72,102,23,79,0.7058823529411765,0.6086956521739131,0.7341772151898734,0.12548156301596036
2110,geometry,34,48,42,6,0.7083333333333334,0.7142857142857143,0.6666666666666666,-0.04761904761904767
2110,probability_statistics,60,77,29,48,0.7792207792207793,0.8620689655172413,0.7291666666666666,-0.1329022988505747
2123,algebra,23,35,33,2,0.6571428571428571,0.696969696969697,0.0,-0.696969696969697
2123,probability_statistics,11,26,11,15,0.4230769230769231,0.5454545454545454,0.3333333333333333,-0.2121212121212121
2138,algebra,32,40,12,28,0.8,0.5833333333333334,0.8928571428571429,0.30952380952380953
2147,algebra,76,98,90,8,0.7755102040816326,0.8,0.5,-0.30000000000000004
2147,geometry,38,50,48,2,0.76,0.7708333333333334,0.5,-0.27083333333333337
2163,geometry,32,43,27,16,0.7441860465116279,0.5925925925925926,1.0,0.40740740740740744
2164,algebra,29,39,2,37,0.7435897435897436,0.0,0.7837837837837838,0.7837837837837838
2168,arithmetic,16,20,10,10,0.8,0.9,0.7,-0.20000000000000007
2169,algebra,88,215,154,61,0.40930232558139534,0.4155844155844156,0.39344262295081966,-0.022141792633595947
2169,arithmetic,128,211,134,77,0.6066350710900474,0.5074626865671642,0.7792207792207793,0.27175809265361506
2175,arithmetic,37,50,44,6,0.74,0.75,0.6666666666666666,-0.08333333333333337
2178,algebra,281,397,359,38,0.707808564231738,0.6935933147632312,0.8421052631578947,0.14851194839466353
2187,geometry,18,26,10,16,0.6923076923076923,0.5,0.8125,0.3125
2188,arithmetic,117,159,55,104,0.7358490566037735,0.6727272727272727,0.7692307692307693,0.09650349650349654
2188,geometry,203,314,132,182,0.6464968152866242,0.6742424242424242,0.6263736263736264,-0.04786879786879783
2195,arithmetic,94,120,101,19,0.7833333333333333,0.801980198019802,0.6842105263157895,-0.11776967170401254
2201,analytic_geometry,19,25,17,8,0.76,0.8235294117647058,0.625,-0.19852941176470584
2207,algebra,210,267,179,88,0.7865168539325843,0.7597765363128491,0.8409090909090909,0.0811325545962418
2212,arithmetic,19,24,8,16,0.7916666666666666,0.875,0.75,-0.125
2217,arithmetic,455,599,506,93,0.7595993322203672,0.758893280632411,0.7634408602150538,0.004547579582642736
2217,probability_statistics,17,25,22,3,0.68,0.6818181818181818,0.6666666666666666,-0.015151515151515138
2223,algebra,586,809,372,437,0.7243510506798516,0.6666666666666666,0.7734553775743707,0.10678871090770403
2228,geometry,32,43,27,16,0.7441860465116279,0.7407407407407407,0.75,0.0092592592592593
2241,arithmetic,34,55,17,38,0.6181818181818182,0.7647058823529411,0.5526315789473685,-0.21207430340557265
2243,algebra,120,151,66,85,0.7947019867549668,0.7121212121212122,0.8588235294117647,0.1467023172905525
2245,geometry,18,24,16,8,0.75,0.75,0.75,0.0
2259,arithmetic,20,26,8,18,0.7692307692307693,0.75,0.7777777777777778,0.02777777777777779
2270,geometry,38,49,41,8,0.7755102040816326,0.7804878048780488,0.75,-0.030487804878048808
2272,algebra,188,262,19,243,0.7175572519083969,0.7368421052631579,0.7160493827160493,-0.02079272254710851
2285,arithmetic,85,132,3,129,0.6439393939393939,0.3333333333333333,0.6511627906976745,0.31782945736434115
2292,arithmetic,17,23,16,7,0.7391304347826086,0.875,0.42857142857142855,-0.44642857142857145
2294,arithmetic,16,27,12,15,0.5925925925925926,0.9166666666666666,0.3333333333333333,-0.5833333333333333
2297,algebra,33,51,48,3,0.6470588235294118,0.6458333333333334,0.6666666666666666,0.02083333333333326
2297,arithmetic,45,67,57,10,0.6716417910447762,0.6842105263157895,0.6,-0.08421052631578951
2301,geometry,25,35,15,20,0.7142857142857143,0.7333333333333333,0.7,-0.033333333333333326
2306,algebra,73,97,49,48,0.7525773195876289,0.8367346938775511,0.6666666666666666,-0.17006802721088443
2307,arithmetic,26,33,22,11,0.7878787878787878,0.8636363636363636,0.6363636363636364,-0.2272727272727273
2322,arithmetic,33,42,13,29,0.7857142857142857,0.6923076923076923,0.8275862068965517,0.13527851458885942
2335,arithmetic,40,51,6,45,0.7843137254901961,0.5,0.8222222222222222,0.3222222222222222
2335,geometry,17,22,17,5,0.7727272727272727,0.7647058823529411,0.8,0.03529411764705892
2341,geometry,83,106,6,100,0.7830188679245284,0.0,0.83,0.83
2341,probability_statistics,34,44,17,27,0.7727272727272727,0.7058823529411765,0.8148148148148148,0.10893246187363825
2348,algebra,30,72,34,38,0.4166666666666667,0.6470588235294118,0.21052631578947367,-0.4365325077399381
2348,arithmetic,272,391,370,21,0.6956521739130435,0.6918918918918919,0.7619047619047619,0.07001287001286993
2353,arithmetic,82,120,51,69,0.6833333333333333,0.9019607843137255,0.5217391304347826,-0.3802216538789429
2368,algebra,29,40,11,29,0.725,0.18181818181818182,0.9310344827586207,0.7492163009404389
2372,arithmetic,170,218,116,102,0.7798165137614679,0.7155172413793104,0.8529411764705882,0.13742393509127782
2376,algebra,17,32,16,16,0.53125,0.75,0.3125,-0.4375
2376,arithmetic,67,84,41,43,0.7976190476190477,0.926829268292683,0.6744186046511628,-0.2524106636415202
2385,algebra,35,45,16,29,0.7777777777777778,0.875,0.7241379310344828,-0.15086206896551724
2396,algebra,32,44,27,17,0.7272727272727273,0.8518518518518519,0.5294117647058824,-0.3224400871459695
2402,geometry,27,34,16,18,0.7941176470588235,0.8125,0.7777777777777778,-0.03472222222222221
2412,geometry,21,47,15,32,0.44680851063829785,0.5333333333333333,0.40625,-0.12708333333333333
2419,arithmetic,17,34,8,26,0.5,0.0,0.6538461538461539,0.6538461538461539
2421,arithmetic,31,64,11,53,0.484375,0.7272727272727273,0.4339622641509434,-0.2933104631217839
2433,algebra,28,39,18,21,0.717948717948718,0.7222222222222222,0.7142857142857143,-0.007936507936507908
2444,arithmetic,26,39,21,18,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
2445,arithmetic,21,32,16,16,0.65625,0.5,0.8125,0.3125
2448,geometry,51,65,49,16,0.7846153846153846,0.8979591836734694,0.4375,-0.4604591836734694
2449,algebra,170,240,239,1,0.7083333333333334,0.7112970711297071,0.0,-0.7112970711297071
2452,geometry,18,23,6,17,0.782608695652174,1.0,0.7058823529411765,-0.2941176470588235
2485,arithmetic,23,31,29,2,0.7419354838709677,0.7931034482758621,0.0,-0.7931034482758621
2489,algebra,198,256,205,51,0.7734375,0.8292682926829268,0.5490196078431373,-0.2802486848397895
2499,algebra,13,25,16,9,0.52,0.8125,0.0,-0.8125
2500,algebra,40,51,13,38,0.7843137254901961,0.5384615384615384,0.868421052631579,0.32995951417004055
2508,arithmetic,17,22,13,9,0.7727272727272727,0.7692307692307693,0.7777777777777778,0.008547008547008517
2509,arithmetic,37,50,40,10,0.74,0.925,0.0,-0.925
2510,algebra,43,59,3,56,0.7288135593220338,0.0,0.7678571428571429,0.7678571428571429
2513,algebra,20,25,24,1,0.8,0.7916666666666666,1.0,0.20833333333333337
2513,analytic_geometry,25,39,37,2,0.6410256410256411,0.6216216216216216,1.0,0.3783783783783784
2520,arithmetic,28,38,30,8,0.7368421052631579,0.7,0.875,0.17500000000000004
2523,analytic_geometry,19,24,12,12,0.7916666666666666,0.5833333333333334,1.0,0.41666666666666663
2524,arithmetic,20,27,3,24,0.7407407407407407,0.6666666666666666,0.75,0.08333333333333337
2527,arithmetic,150,196,114,82,0.7653061224489796,0.7368421052631579,0.8048780487804879,0.06803594351733
2530,geometry,15,25,13,12,0.6,0.7692307692307693,0.4166666666666667,-0.3525641025641026
2536,arithmetic,27,35,8,27,0.7714285714285715,0.875,0.7407407407407407,-0.1342592592592593
2550,arithmetic,23,30,8,22,0.7666666666666667,0.5,0.8636363636363636,0.36363636363636365
2558,algebra,51,72,18,54,0.7083333333333334,0.5,0.7777777777777778,0.2777777777777778
2564,algebra,19,24,8,16,0.7916666666666666,0.5,0.9375,0.4375
2569,algebra,50,66,40,26,0.7575757575757576,0.825,0.6538461538461539,-0.1711538461538461
2579,arithmetic,98,147,138,9,0.6666666666666666,0.6956521739130435,0.2222222222222222,-0.47342995169082125
2593,arithmetic,15,21,5,16,0.7142857142857143,0.4,0.8125,0.4125
2594,arithmetic,19,25,7,18,0.76,0.7142857142857143,0.7777777777777778,0.06349206349206349
2600,algebra,53,79,75,4,0.6708860759493671,0.7066666666666667,0.0,-0.7066666666666667
2603,arithmetic,175,226,92,134,0.7743362831858407,0.8369565217391305,0.7313432835820896,-0.10561323815704093
2609,geometry,59,78,24,54,0.7564102564102564,0.5,0.8703703703703703,0.37037037037037035
2610,arithmetic,18,24,14,10,0.75,0.8571428571428571,0.6,-0.2571428571428571
2617,arithmetic,18,41,30,11,0.43902439024390244,0.5333333333333333,0.18181818181818182,-0.3515151515151515
2619,arithmetic,163,210,95,115,0.7761904761904762,0.8842105263157894,0.6869565217391305,-0.19725400457665898
2620,arithmetic,41,52,8,44,0.7884615384615384,1.0,0.75,-0.25
2622,arithmetic,20,26,5,21,0.7692307692307693,0.6,0.8095238095238095,0.20952380952380956
2626,arithmetic,140,175,102,73,0.8,0.8431372549019608,0.7397260273972602,-0.10341122750470055
2633,arithmetic,558,750,602,148,0.744,0.7242524916943521,0.8243243243243243,0.10007183262997221
2633,geometry,39,56,48,8,0.6964285714285714,0.6666666666666666,0.875,0.20833333333333337
2670,arithmetic,446,559,101,458,0.7978533094812165,0.8712871287128713,0.7816593886462883,-0.08962774006658303
2670,geometry,344,490,74,416,0.7020408163265306,0.7432432432432432,0.6947115384615384,-0.048531704781704765
2674,arithmetic,176,265,115,150,0.6641509433962264,0.5043478260869565,0.7866666666666666,0.28231884057971013
2674,geometry,51,83,75,8,0.6144578313253012,0.6,0.75,0.15000000000000002
2682,algebra,35,76,38,38,0.4605263157894737,0.5263157894736842,0.39473684210526316,-0.13157894736842102
2684,arithmetic,28,35,17,18,0.8,1.0,0.6111111111111112,-0.38888888888888884
2686,analytic_geometry,28,37,12,25,0.7567567567567568,0.5833333333333334,0.84,0.2566666666666666
2707,geometry,30,50,16,34,0.6,0.6875,0.5588235294117647,-0.12867647058823528
2715,algebra,12,25,4,21,0.48,1.0,0.38095238095238093,-0.6190476190476191
2716,geometry,53,75,19,56,0.7066666666666667,0.47368421052631576,0.7857142857142857,0.31203007518796994
2718,arithmetic,13,20,12,8,0.65,0.75,0.5,-0.25
2731,geometry,21,31,9,22,0.6774193548387096,0.7777777777777778,0.6363636363636364,-0.14141414141414144
2745,probability_statistics,50,63,59,4,0.7936507936507936,0.7966101694915254,0.75,-0.04661016949152541
2756,arithmetic,20,27,25,2,0.7407407407407407,0.72,1.0,0.28
2758,arithmetic,691,877,645,232,0.7879133409350056,0.7689922480620155,0.8405172413793104,0.0715249933172949
2765,arithmetic,703,1278,718,560,0.5500782472613458,0.33565459610027853,0.825,0.4893454038997214
2781,arithmetic,617,773,545,228,0.7981888745148771,0.7798165137614679,0.8421052631578947,0.06228874939642681
2790,analytic_geometry,14,24,15,9,0.5833333333333334,0.7333333333333333,0.3333333333333333,-0.39999999999999997
2793,arithmetic,41,59,11,48,0.6949152542372882,0.6363636363636364,0.7083333333333334,0.07196969696969702
2804,geometry,16,23,8,15,0.6956521739130435,0.75,0.6666666666666666,-0.08333333333333337
2812,algebra,14,20,16,4,0.7,0.75,0.5,-0.25
2821,arithmetic,49,75,16,59,0.6533333333333333,0.8125,0.6101694915254238,-0.20233050847457623
2839,algebra,25,59,3,56,0.423728813559322,0.3333333333333333,0.42857142857142855,0.09523809523809523
2839,geometry,131,245,131,114,0.5346938775510204,0.732824427480916,0.30701754385964913,-0.4258068836212669
2843,arithmetic,15,20,16,4,0.75,0.8125,0.5,-0.3125
2853,algebra,17,24,8,16,0.7083333333333334,0.5,0.8125,0.3125
2856,arithmetic,330,446,141,305,0.7399103139013453,0.5815602836879432,0.8131147540983606,0.23155447041041743
2861,analytic_geometry,16,32,24,8,0.5,0.3333333333333333,1.0,0.6666666666666667
2861,arithmetic,61,106,81,25,0.5754716981132075,0.6172839506172839,0.44,-0.17728395061728391
2884,algebra,157,208,192,16,0.7548076923076923,0.734375,1.0,0.265625
2884,geometry,42,53,20,33,0.7924528301886793,0.8,0.7878787878787878,-0.0121212121212122
2898,geometry,140,179,16,163,0.7821229050279329,0.8125,0.7791411042944786,-0.03335889570552142
2901,analytic_geometry,148,194,122,72,0.7628865979381443,0.680327868852459,0.9027777777777778,0.2224499089253188
2901,arithmetic,16,25,1,24,0.64,1.0,0.625,-0.375
2902,arithmetic,15,24,14,10,0.625,0.8571428571428571,0.3,-0.5571428571428572
2907,arithmetic,116,169,145,24,0.6863905325443787,0.6758620689655173,0.75,0.07413793103448274
2923,arithmetic,171,251,186,65,0.6812749003984063,0.6666666666666666,0.7230769230769231,0.05641025641025643
2923,geometry,36,52,35,17,0.6923076923076923,0.6285714285714286,0.8235294117647058,0.19495798319327728
2934,arithmetic,63,89,46,43,0.7078651685393258,0.7608695652173914,0.6511627906976745,-0.10970677451971689
2952,arithmetic,42,54,41,13,0.7777777777777778,0.9024390243902439,0.38461538461538464,-0.5178236397748592
2958,arithmetic,245,326,250,76,0.7515337423312883,0.796,0.6052631578947368,-0.1907368421052632
2958,probability_statistics,18,25,24,1,0.72,0.75,0.0,-0.75
2964,algebra,26,35,28,7,0.7428571428571429,0.7857142857142857,0.5714285714285714,-0.2142857142857143
2972,algebra,65,86,45,41,0.7558139534883721,0.6888888888888889,0.8292682926829268,0.1403794037940379
2978,arithmetic,146,192,184,8,0.7604166666666666,0.7554347826086957,0.875,0.11956521739130432
2978,geometry,89,177,174,3,0.5028248587570622,0.5114942528735632,0.0,-0.5114942528735632
2978,probability_statistics,11,20,12,8,0.55,0.6666666666666666,0.375,-0.29166666666666663
2979,algebra,38,70,54,16,0.5428571428571428,0.42592592592592593,0.9375,0.5115740740740741
2979,arithmetic,936,1186,981,205,0.7892074198988196,0.7849133537206932,0.8097560975609757,0.02484274384028251
2979,geometry,128,171,41,130,0.7485380116959064,0.6829268292682927,0.7692307692307693,0.08630393996247654
2979,probability_statistics,61,80,12,68,0.7625,0.6666666666666666,0.7794117647058824,0.11274509803921573
2982,arithmetic,38,82,56,26,0.4634146341463415,0.4642857142857143,0.46153846153846156,-0.0027472527472527375
3012,algebra,210,271,226,45,0.7749077490774908,0.7831858407079646,0.7333333333333333,-0.049852507374631316
3012,geometry,186,254,165,89,0.7322834645669292,0.8,0.6067415730337079,-0.19325842696629214
3014,analytic_geometry,14,32,16,16,0.4375,0.5625,0.3125,-0.25
3014,geometry,28,35,27,8,0.8,0.7407407407407407,1.0,0.2592592592592593
3021,algebra,60,80,66,14,0.75,0.7424242424242424,0.7857142857142857,0.04329004329004327
3029,analytic_geometry,19,31,26,5,0.6129032258064516,0.6153846153846154,0.6,-0.015384615384615441
3029,geometry,226,288,172,116,0.7847222222222222,0.7441860465116279,0.8448275862068966,0.10064153969526868
3035,probability_statistics,22,28,12,16,0.7857142857142857,0.6666666666666666,0.875,0.20833333333333337
3039,arithmetic,15,22,17,5,0.6818181818181818,0.8235294117647058,0.2,-0.6235294117647059
3045,algebra,23,34,18,16,0.6764705882352942,0.5555555555555556,0.8125,0.2569444444444444
3050,probability_statistics,17,22,15,7,0.7727272727272727,0.8666666666666667,0.5714285714285714,-0.2952380952380953
3055,arithmetic,98,144,116,28,0.6805555555555556,0.7155172413793104,0.5357142857142857,-0.1798029556650247
3055,geometry,15,24,16,8,0.625,0.6875,0.5,-0.1875
3056,algebra,32,56,40,16,0.5714285714285714,0.625,0.4375,-0.1875
3056,arithmetic,24,33,25,8,0.7272727272727273,0.68,0.875,0.19499999999999995
3071,algebra,88,185,107,78,0.4756756756756757,0.6355140186915887,0.2564102564102564,-0.37910376228133236
3071,arithmetic,157,226,143,83,0.6946902654867256,0.6223776223776224,0.8192771084337349,0.19689948605611252
3074,arithmetic,91,128,57,71,0.7109375,0.8596491228070176,0.5915492957746479,-0.2680998270323697
3074,geometry,12,29,25,4,0.41379310344827586,0.48,0.0,-0.48
3074,probability_statistics,24,43,35,8,0.5581395348837209,0.6857142857142857,0.0,-0.6857142857142857
3077,algebra,15,20,12,8,0.75,0.5833333333333334,1.0,0.41666666666666663
3087,geometry,23,33,14,19,0.696969696969697,0.6428571428571429,0.7368421052631579,0.09398496240601495
3093,geometry,171,235,56,179,0.7276595744680852,0.875,0.6815642458100558,-0.1934357541899442
3097,arithmetic,19,25,24,1,0.76,0.7916666666666666,0.0,-0.7916666666666666
3114,arithmetic,17,22,2,20,0.7727272727272727,0.5,0.8,0.30000000000000004
3115,arithmetic,210,282,119,163,0.7446808510638298,0.7394957983193278,0.7484662576687117,0.008970459349383897
3116,geometry,11,20,16,4,0.55,0.6875,0.0,-0.6875
3121,arithmetic,28,38,22,16,0.7368421052631579,0.9090909090909091,0.5,-0.40909090909090906
3123,arithmetic,12,21,5,16,0.5714285714285714,0.8,0.5,-0.30000000000000004
3130,arithmetic,30,38,19,19,0.7894736842105263,0.8421052631578947,0.7368421052631579,-0.10526315789473684
3132,probability_statistics,33,42,5,37,0.7857142857142857,0.2,0.8648648648648649,0.664864864864865
3147,algebra,20,37,2,35,0.5405405405405406,0.0,0.5714285714285714,0.5714285714285714
3150,geometry,117,176,143,33,0.6647727272727273,0.7482517482517482,0.30303030303030304,-0.4452214452214452
3150,probability_statistics,18,24,16,8,0.75,1.0,0.25,-0.75
